judul,label,isi_berita,url
"Ajukan 7 Petitum, AHY Minta Majelis Hakim PN Jakpus Nyatakan KLB Deli Serdang Tidak Sah",POLITIK,"GELORA.CO - Ketua Umum (Ketum) Partai Demokrat, Agus Harimurti Yudhoyono (AHY), meminta Majelis Hakim Pengadilan Negeri Jakarta Pusat untuk menyatakan Kongres Luar Biasa (KLB) Deli Serdang, Sumatera Utara, tidak sah dan tidak mempunyai kekuatan hukum.Hal itu merupakan salah satu petitum gugatan yang diajukan AHY ke PN Jakarta Pusat pada Jumat kemarin (15/3).Penelusuran Kantor Berita Politik RMOL di laman resmi PN Jakarta Pusat, pada nomor perkara 172/Pdt.Sus-Parpol/2021/PN Jkt.Pst, terdapat dua orang yang menjadi pihak penggugat. Yaitu AHY dan Sekretaris Jenderal DPP Partai Demokrat, Teuku Riefky Harsya.Sementara untuk pihak tergugat sebanyak 10 orang. Yaitu Yus Sudarso, Syofwatillah Mohzaib, Max Sopacua, Achmad Yahya, Darmizal, Marzuki Alie, Tri Jianto, Supandi R Sugondo, Boyke Novrizon, dan Jhoni Allen Marbun.Tak hanya itu, dalam surat gugatan itu ada pihak lain yang disebut sebagai turut tergugat. Yaitu Menteri Hukum dan Hak Asasi Manusia (Menkumham).Ada tujuh poin permohonan AHY yang disampaikan melalui kuasa hukumnya yang dipimpin oleh mantan Wakil Ketua Komisi Pemberantasan Korupsi (KPK) Bambang Widjojanto (BW) bersama 12 advokat yang tergabung dalam Tim Pembela Demokrasi (TPD).Pada poin pertama, AHY meminta Majelis Hakim untuk mengabulkan seluruh gugatan.Kedua, meminta agar Majelis Hakim menyatakan dan menetapkan para tergugat tidak memiliki dasar hukum atau legal standing untuk melaksanakan aktivitas apapun dengan mengatasnamakan Partai Demokrat termasuk KLB Partai Demokrat.Ketiga, menyatakan bahwa para tergugat telah melakukan perbuatan melawan hukum.Keempat, menyatakan bahwa para tergugat tidak berhak untuk melaksanakan KLB Partai Demokrat.Kelima, menyatakan dan menetapkan bahwa pertemuan yang mengklaim KLB Partai Demokrat pada 5 Maret 2021 bertempat di The Hill Hotel & Resort Sibolangit, Deli Serdang, Sumut, berikut seluruh hasilnya adalah tidak sah dan batal demi hukum serta tidak mempunyai kekuatan hukum.Keenam, menyatakan bahwa pihak turut tergugat dilarang menerima pendaftaran, memberikan verifikasi dan pengesahan terhadap pendaftaran atas perubahan AD/ART dan kepengurusan Partai Demokrat dari para tergugat dan/atau dari pihak lain yang mengklaim sebagai hasil KLB Deli Serdang.Ketujuh, menyatakan dan menetapkan bahwa kepengurusan Demokrat yang sah adalah kepengurusan yang ditetapkan melalui surat Kemenkumham nomor M.MH-09.AH.11.01 Tahun 2020 tentang pengesahan perubahan AD/ART Partai Demokrat tanggal 18 Mei 2020 juncto surat Kemenkumham nomor M.HH-15.AH.11.01 Tahun 2020 tentang pengesahan perubahan susunan kepengurusan DPP Demokrat masa bakti 2020-2025 tertanggal 27 Juli 2020 dan telah diterbitkan dalam lembaran berita negara nomor 15 tanggal 19 Februari 2021.(RMOL)",https://www.gelora.co/2021/03/ajukan-7-petitum-ahy-minta-majelis.html
"Kubu Moeldoko Disebut Dekati Eks Wakapolri, Marzuki Alie: Saya Berani Bilang Itu Tidak Betul!",POLITIK,"GELORA.CO - Kabar tentang kelompok yang menggelar perkumpulan di Sibolangit, Deliserdang dengan mengatasnamakan Kongres Luar Biasa (KLB) Partai Demokrat sedang mendekati mantan Wakapolri Syafruddin dibantah.Marzuki Alie sebagai ketua dewan pembina kelompok tersebut membantah kabar yang dihembuskan Deputi Balitbang Partai Demokrat Syahrial Nasution. Di mana disebutkan bahwa Syafruddin didekati untuk ditawari jabatan wakil ketua umum.“Saya berani bilang bahwa itu enggak betul,” tegas Marzuki kepada Kantor Berita Politik RMOL, Senin (15/3).Marzuki mengatakan bahwa dia tidak mengenal sosok Jenderal Sjafruddin, sehingga kabar tersebut dipastikan fitnah belaka.“Itu fitnah. Saya juga tidak pernah berkomunikasi,” katanya.Marzuki bahkan menuding bahwa kabar itu sengaja dihembuskan agar citra Partai Demokrat versi KLB Sibolangit memburuk.“Ini membuat kami tidak simpati dengan pengurus Demokrat. Semakin menunjukkan kebobrokannya,” tandasnya.Sementara itu, Syahrial Nasution menanggapi santai bantahan yang disampaikan kubu Moeldoko. Dia justru mewanti-wanti agar bantahan yang disampaikan tidak dibantah oleh fakta yang terjadi di kemudian hari.Contohnya seperti bantahan Moeldoko yang di awal memastikan tidak ikut KLB. Nyatanya Moeldoko didaulat sebagai ketua umum kelompok tersebut. (RMOL)",https://www.gelora.co/2021/03/kubu-moeldoko-disebut-dekati-eks.html
Terkuak! Begini Modus Dugaan Korupsi Rumah DP 0 Melibatkan Sarana Jaya dan Oknum DPRD DKI,HUKUM,"GELORA.CO - Kasus dugaan korupsi pembelian lahan rumah dengan DP 0 rupiah di Pondok Ranggon Munjul yang melibatkan oknum DPRD DKI Jakarta dan Perumda Sarana Jaya telah di-setting sedemikian rupa untuk meraup keuntung maksimal dengan cara menabrak aturan yang ada.""Proses transaksi jual beli lahan rumah DP 0 rupiah dilakukan secara ilegal, karena Sarana Jaya tidak bertransaksi dengan pemilik sah sebagaimana pernyataan kuasa hukum dari pihak Yayasan CB,"" kata Direktur Eksekutif Voxpoll Network (VPN) Indonesia Adhy Fadhly, Minggu (14/3/2021).""Mereka tidak pernah merasa menjual lahan di Pondok Ranggon kepada Sarana Jaya, yang terjadi adalah kesepakatan jual beli dengan PT Adonara,"" lanjutnya.Adhy menjelaskan, kesepakatan jual beli Yayasan CB dengan PT Adonara dibatalkan pada tanggal 14 Agustus 2020 silam. Sehingga Sarana Jaya membeli lahan PT Adonara dianggap bekas yayasan CB tergolong transaksi bodong dan biasa terjadi di pasar gelap.""Pemprov DKI membeli sesuatu yang ilegal atau tidak sah, objek yang dibeli bukan hak dari si penjual. Jadi ini sama halnya Pemprov DKI melalui salah satu perumda mereka bertindak seperti penadah,"" terangnya.Adhy mengatakan, tidak elok jika publik digiring hanya untuk memvonis Ketua DPRD DKI Prasetyo Edi Marsudi, yang belakangan ramai dibicarakan.Jika nantinya KPK menindaklanjuti kasus dugaan korupsi lahan rumah DP 0 Persen ini, sambung Adhy, maka seluruh anggota Banggar juga harusnya turut diperiksa berikut dengan pihak eksekutif TAPD.""Kasus dugaan korupsi Sarana Jaya adalah bukti kegagalan politisi di tingkat DPRD DKI Jakarta gagal menjalankan fungsi-fungsi kedewanannya,"" ucap Adhy.Sementara itu, terkait tudingan Perumda Pembangunan Sarana Jaya seperti penadah, KPK disarankan untuk memeriksa Gubernur DKI Jakarta Anies Baswedan.""Rasanya Gubernur Anies Baswedan harus turut bertanggung jawab. Meningat Sarana Jaya adalah BUMD berstatus Perumda dimana Gubernur selaku Kuasa Pemilik Modal (KPM) tungal. Jadi sudah pasti ada laporan dari Dewas Sarana Jaya terkait apa yang terjadi selama ini,"" ungkapnya.Dengan adanya upaya pengungkapan kasus dugaan korupsi di Perumda PSJ yang bakal menyasar Gubernur Anies Baswedan, akan muncul pihak-pihak yang merasa terganggu dan tidak mau Anies dibawa-bawa dalam masalah ini.Menurut Adhy, itu bisa jadi kekeliruan dan secara tidak langsung bertentangan dengan keinginan Gubernur DKI Jakarta Anies Baswedan sendiri yang ingin kasus Sarana Jaya ini diungkap secara transparan. (*)",https://www.gelora.co/2021/03/terkuak-begini-modus-dugaan-korupsi.html
"Andi Mallarangeng: Moeldoko Pernah di Hanura, Sekarang Sudah Nol Koma",POLITIK,"GELORA.CO - Sekretaris Majelis Tinggi Partai Demokrat Andi Mallarangeng menjawab tudingan Ketua Dewan Pembina Demokrat versi Kongres Luar Biasa (KLB) Sibolangit, Deli Serdang, Marzuki Alie bahwa Susilo Bambang Yudhoyono (SBY) menerapkan politik dinasti dengan menjadikan Agus Harimurti Yudhoyono (AHY) sebagai Ketua Umum (Ketum) PD.""Mana ada politik dinasti, pertama Ketumnya pak Subur, kedua Hadi Utomo, ketiga kami bersaing ini, saya, Pak Marzuki Alie, dan Pak Anas, bersaing kita. Kemudian ada masalah hukum dengan Anas, kemudian SBY menyelamatkan partai. Ada pemilihan lagi, ada kader terbaik ya AHY. Coba lihat polling,"" kata Andi dalam diskusi salah satu media daring yang disiarkan di kanal Youtubenya, Sabtu (14/3/2021).Andi menegaskan, dipilihnya AHY bukan karena anak SBY, tapi karena Demokrat membutuhkan lokomotif baru dan masanya SBY sudah selesai. Dan di 2024, Demokrat memprediksikan bahwa akan terjadi regenerasi kepemimpinan nasional di mana anak muda akan tampil memimpin negeri ini. Sehingga, Demokrat ingin menjadikam anak muda untuk memimpin PD agar bisa bersaing di 2024.""Sekarang di antara generasi muda Partai Demokrag, siapa yang bisa menjadi lokomotif, jelas bukan pak Marzuki, jelas bukan Jhoni Allen, saya sudah lewat masanya. Yang mana yang paling bagus di muka publik, ya AHY,"" ujarnya.Mantan Juru Bicara (Jubir) Presiden RI ke-6 ini, Demokrat pernah mendapatkan efek ekor jas saat mencalonkan SBY di 2009, SBY mendapatkan dukungan 61% sementara Demokrat meningkat drastis dari 7,5% di 2004 menjadi 21% di 2009. Dan AHY memiliki elektabilitas yang tinggi dan diharapkan bisa memberikan efek ekor jas untuk Demokrat.""Jadi kita milih AHY karena punya elektabilitas paling tinggi agar bisa memberikan efek ekor jas. Kalau kita lihat polling AHY lebih tinggi dari Demokrat,"" terang Andi.Andi pun membandingkannya dengan elektabilitas Moeldoko yang hanya 0,8%. Apakah angka segitu bisa jadi lokomotif, sementara raihan suara Demokrat di 2019 jauh lebih tinggi dari itu. Dan apakah Moeldoko pernah berjasa bagi Demokrat dan mengetahui persis bagaimana Demokrat.""Lalu sekarang kenapa dipilih Moeldoko, pernah enggak dia berjasa ke Demokrat, tau enggak dia manifesto Demokrat, pasti enggak tahu. Bisa enggak kasih efek ekor jas? ya tidak,"" ungkapnya.""Contoh dia (Moeldoko) pernah ikut Partai Hanura. Sudah, nol koma (raihan suara Hanura) pak. Masak begitu,"" imbuh Andi.Oleh karena itu, Andi merasa kasihan kepada kawanny Marzuki Alie yang ikut gerombolan KLB, lalu kemudian diiming-imingi jadi Ketum Demokrat.""Lalu pas pemilihan yang pakai berdiri itu kita enggak tahu hitungannya, tiba-tiba diketok. Yang jadi ketum Moeldoko, namanya cuma dipakai saja. Akhirnya dikasih menjadi ketua dewan pembina. Jadi kasihan saya sebenarnya dengan saudara Marzuki Alie itu,"" tuturnya. (*)",https://www.gelora.co/2021/03/andi-mallarangeng-moeldoko-pernah-di.html
"Prof Jimly: Jangan Terpancing Wacana Jabatan Presiden 3 Periode, Ini Ide yang Buruk",POLITIK,"GELORA.CO - Publik diimbau tidak terpancing dengan wacana masa jabatan Presiden tiga periode. Wacana tersebut dinilai ide yang buruk dan sengaja digulirkan oleh pihak tertentu.Pernyataan itu disampaikan oleh Mantan Ketua Mahkamah Konstitusi (MK) Jimly Asshiddiqie melalui akun Twitter @JimlyAs, Minggu (14/3/2021). Menurutnya, tidak ada urgensi untuk memperpanjang masa jabatan Presiden.""Jangan ada yang terpancing dengan wacana masa jabatan Presiden 3 periode. Ini ide yang buruk dari semua seginya dan cuma digulirkan sebagai jebakan saja. Bangsa kita pun juga tidak membutuhkan perpanjangan masa jabatan Presiden sama sekali. Maka kalau ada ide perubahan terbatas UUD, jangan kaitkan dengan isu 3 periode ini,"" ujar Jimly.Sementara itu Wakil Ketua MPR dari Fraksi Partai Demokrasi Indonesia Perjuangan (PDIP) Ahmad Basarah menyampaikan, hingga kini belum ada pembahasan maupun menyinggung tentang perubahan masa jabatan Presiden tiga periode.""Demikian juga di MPR, kami belum pernah membahas isu masa jabatan presiden tersebut dan mengubahnya menjadi tiga periode,"" kata Basarah. (*)",https://www.gelora.co/2021/03/prof-jimly-jangan-terpancing-wacana.html
"Ada yang Ingin Jokowi 3 Periode, Rocky Gerung: Maunya Oligarki Jokowi 7 Periode",POLITIK,"GELORA.CO - Saat ini mencuat kembali ke publik soal wacana Presiden Jokowi menjabat hingga tiga periode.Hal tersebut mendapat berbagai tanggapan dari tokoh mengenai maksud dibalik upaya masa jabatan Presiden dirubah menjadi maksimal tiga periode.Pengamat politik dan ahli filsafat Rocky Gerung memberi pandangan bahwa pihak dibalik upaya tersebut ingin terwujud merupakan kepentingan oligarki.“Bagi oligarki, jelas dia mah kalo bisa Jokowi 7 periode karena investasinya jangka panjang tuh,” ucapnya di Youtube Rocky Gerung Official, 14 Maret 2021.Rocky Gerung pun mengungkapkan bahwa para oligarki tidak akan perduli soal nilai, namun hanya pragmatisme para penyelenggara negara.“Oligarki selalu nggak perduli dengan value, dia cuma perduli dengan pragmatisme yang betul-betul jangka pendek,” ujarnya.Oligarki menginginkan agar akumulasi modal kepentingan usahanya tidak terganggu dan tidak masalah dengan Pilpres, asalkan Jokowi terpilih kembali.“Ya selama kepentingannya nggak diganggu, maka oke, kalo sekarang mau diadakan pemilu, asalkan Jokowi yang terpilih lagi. Itu tuh jalan pikir mereka,” tutur Rocky sambil tertawa.Dalam mewujudkan keinginan untuk memperpanjang jabatan Presiden menjadi tiga periode, UUD 1945 bisa diamandemen kembali.Bung Rocky, panggilan akrabnya, menyebutkan bahwa hal yang mudah untuk merubah UUD 1945 soal perpanjangan jabatan Presiden.“Memang secara teknis mudah sekali, karena kekuasaan itu mudah ditemukan, ada di mana-mana,” katanya.Selain itu, dirinya menganggap bahwa ke depan, Jokowi akan melakukan konsolidasi dalam waktu dekat.“Bisa jadi Jokowi akan konsolidasi habis-habisan, karena kalo nunggu satu atau dua tahun, dia kehilangan momentum,"" ucap”Rocky Gerung.Kemudian, Rocky Gerung menjelaskan soal makna hakiki dari konstitusi kekuasaan yang sebetulnya bertugas memperpendek masa jabatan, bukan memperpanjangnya.“Kita mesti ingat kata konstitusi, dulu di abad 15, itu dimaksudkan justru untuk memperpendek siklus kekuasaan, bukan memperpanjang,” ujarnya.Di akhir, Rocky Gerung menyebutkan bahwa Demokrasi telah gagal karena tidak ada sirkulasi elit dalam kursi kekuasaan jika Jokowi mewujudkan wacana tiga periode.***",https://www.gelora.co/2021/03/ada-yang-ingin-jokowi-3-periode-rocky.html
"Pembacok Imam Masjid di Pasuruan Tertangkap, Pelaku Tetangga Sendiri",PERISTIWA,"GELORA.CO - Dua pekan diburu, pelaku pembacokan imam masjid di Pasuruan akhirnya ditangkap. Pelaku merupakan tetangga korban sendiri.Pelaku pembacokan imam masjid, Abdus Sakur (73), warga Pasrepan, Pasuruan itu adalah Mustamar (47), tetangga korban. Rumah korban dan pelaku sama-sama di Dusun Winong Barat.Pelaku diamankan polisi di rumahnya. Penangkapan pelaku berdasarkan keterangan dari saksi-saksi. Terutama fakta bahwa pelaku tak terlihat menolong korban saat kejadian meski tetangga dekat.""Petugas juga mengamankan baju warna abu-abu yang terdapat bercak darah. Bercak darah di baju itu kemudian kami uji lab dan terdapat kecocokan dengan darah korban,"" kata Kapolres Pasuruan AKBP Rofiq Ripto Himawan, Senin (15/3/2021).Setelah gelar perkara, pelaku ditetapkan sebagai tersangka pembacokan pada korban. Pelaku dijerat pasal 351 KUHP tentang penganiayaan. Ia terancam pidana paling lama 5 tahun penjara.Sebelumnya, Abdus Sakur, imam masjid asal Desa Pohgading, Kecamatan Pasrepan, Pasuruan, dibacok saat hendak salat subuh pada awal Maret 2021. Korban dibacok mendadak dari belakang dengan senjata jenis wedung oleh pria berpenutup kepala.Korban mengalami luka di bagian punggung, kepala belakang dan bahu, bahkan dua jari tangannya harus diamputasi. Beruntung korban selamat setelah dilarikan warga ke RSUD dr R Soedarsono, Pasuruan.(dtk)",https://www.gelora.co/2021/03/pembacok-imam-masjid-di-pasuruan.html
Kejari Tetapkan Kepala BPKAD Kuansing Jadi Tersangka Kasus Perjalanan Fiktif,HUKUM,"GELORA.CO - Kejari Kuantan Singingi (Kuansing) di Riau menetapkan Kepala BPKAD, Hendra A alias Keken sebagai tersangka Surat Perintah Perjalanan Dinas (SPDP) fiktif ratusan juta. Penetapan tersangka itu setelah dilakukan pemeriksaan saksi-saksi secara marathon.Kepala Kejari Kuantan Singingi, Hadiman menyebut Hendra ditetapkan sebagai tersangka pada 10 Maret 2021 lalu. Selanjutnya Hendra akan diperiksa sebagai tersangka, besok.""Kami telah menetapkan H alias K sebagai tersangka, Rabu kemarin. Selasa besok ini akan diperiksa sebagai tersangka,"" terang Hadiman kepada wartawan, Senin (15/3/2021).Hadiman mengatakan, Hadiman ditetapkan sebagai tersangka usai penyidik memeriksa keterangan saksi dan alat bukti. Termasuk memeriksa SPDP fiktif yang saat itu ditandatangani Hendra sebagai Kepala BPKAD yang dinilai bertanggungjawab.""Berdasarkan keterangan saksi-saksi dan alat bukti surat berupa SPPD fiktif. Hasil pemeriksaan tersangka menandatangani SPJ fiktif itu dan uang dipakai operasional pimpinan (Hendra),"" katanya.Atas dugaan kuropsi dana fiktif tersebut, negara dirugikan Rp 600 juta. Namun, nilai kerugian disebut dapat bertambah karena proses perhitungan dan pemeriksaan masih terus berlanjut.""Kerugian negara sementara kurang lebih Rp 600 juta dan bisa bertambah. Apalagi pihak ketiga yang berada di luar daerah seperti Jakarta, Padang, dan Batam belum dihitung lagi,"" katanya.Diketahui, sebelumnya Kejari Kuansing mengusut dugaan SPDP fiktif di Pemda Kuansing, Riau. SPDP fiktif itu awalnya dilaporkan masyarakat karena tak bisa dipertanggungjawabkan.Dari laporan itu, Kejari pun memulai proses penyidikan dan menemukan kejanggalan laporan keuangan. Terutama terkait uang transportasi dan penginapan yang tidak dilaporkan, namun dananya sudah habis.Dalam kasus dugaan SPPD dana fiktif itu, puluhan orang sudah diperiksa sebagai saksi. Saksi diperiksa dari Kabid, Kasubid, dan beberapa staf BPKAD.Selama proses penyidikan berjalan Hendra mengakui dana sudah digunakan. Bahkan, dana itu langsung dikembalikan mencapai Rp 493 juta yang diterima langsung Kepala Kejari, Hadiman.(dtk)",https://www.gelora.co/2021/03/kejari-tetapkan-kepala-bpkad-kuansing.html
Jokowi Didesak Segera Ganti Menteri Yang Gandrung Impor,POLITIK,"GELORA.CO - Presiden diminta untuk mencopot menteri di Kabinet Indonesia Maju yang gemar mengeluarkan kebijakan impor. Pasalnya, para menteri yang doyan impor itu lebih mengedepankan keuntungan segelintir orang ketimbang maslahat bagi rakyat banyak.Begitu disampaikan ekonom senior, Faisal Basri menanggapi rencana pemerintah akan mengimpor beras tahun ini sekitar 1 juta ton, yang separuhnya untuk meningkatkan cadangan beras pemerintah (CBP) dan separuh lagi untuk memenuhi kebutuhan Bulog.""Bapak presiden, ganti saja segera menteri-menteri bapak yang gandrung mengimpor,"" tegas Faisal Basri dalam keterangannya, Senin (15/3).""Mereka mau gampangnya saja, lebih mengedepankan value extraction alias percaloan yang menguntungkan segelintir orang ketimbang value creation dengan kebijakan kreatif dan inovatif yang menaburkan maslahat bagi banyak orang,"" sambungnya.Menurut Ekonom Institute for Development of Economics and Finance (Indef) itu, para menteri yang doyan impor itu bukan kali pertamanya melakukan hal tersebut.""Mungkin Bapak (Presiden Jokowi) masih ingat kasus garam pada periode pertama bapak. Kala itu, Menteri Perindustrian mengeluarkan rekomendasi impor garam yang jauh melebihi kebutuhan. Ketika ditanya wartawan, dirjen yang mengurus garam berkilah: 'Kami lupa memasukkan produksi garam rakyat',"" ujar Faisal Basri.Ia menambahkan, Badan Pusat Statistik (BPS) mengumumkan bahwa potensi produksi beras Januari-April tahun ini mencapai 14,54 juta ton, meningkat sebanyak 3,08 juta ton atau 26,84 persen dibandingkan dengan periode yang sama tahun lalu.Kenaikan ini tak lepas dari kenaikan potensi luas panen yang cukup menjanjikan yaitu sebesar 1 juta hektar selama periode yang sama dibandingkan tahun lalu.""Ditopang pula oleh potensi kenaikan produktivitas,"" tandasnya. (RMOL)",https://www.gelora.co/2021/03/jokowi-didesak-segera-ganti-menteri.html
"AHY Gugat Marzuki Alie Dkk ke PN Jakpus, Ini 7 Tuntutannya",POLITIK,"GELORA.CO - Ketua Umum Partai Demokrat, Agus Harimurti Yudhoyono (AHY) menggugat Ketua Dewan Pembina (Wanbin) Partai Demokrat versi KLB Deli Serdang, Marzuki Alie. Gugatan dilayangkan ke Pengadilan Negeri Jakarta Pusat (PN Jakpus) dengan menunjuk Tim Pembela Demokrasi yang diketuai Bambang Widjojanto (BW). Apa yang dituntut AHY?Sebagaimana dikutip dari Sistem Informasi Penelusuran Perkara (SIPP) PN Jakpus, Senin (15/3/2021), AHY menggugat bersama Sekjennya, Teuku Riefky Harsya. Nama-nama yang digugat ada 10, yaitu:1. Yus Sudarso2. Syofwatillah Mohzaib3. Max Sopacua4. Achmad Yahya5. Darmizal6. Marzuki Alie7. Tri Julianto8. Supandi R Sugondo9. Boyke Novrizon10. Jhoni Allen MarbunLalu apa yang dituntut AHY? Berikut 7 tuntutan yang diajukan AHY ke majelis hakim PN Jakpus:1. Mengabulkan gugatan Penggugat untuk seluruhnya.2. Menyatakan dan menetapkan Para Tergugat tidak memiliki dasar hukum (legal standing) untuk melaksanakan aktifitas apapun dengan mengatasnamakan Partai Demokrat, termasuk Kongres Luar Biasa Partai Demokrat.3. Menyatakan bahwa Para Tergugat telah melakukan perbuatan melawan hukum.4. Menyatakan bahwa Para Tergugat tidak berhak untuk melaksanakan Kongres Luar Biasa Partai Demokrat.5. Menyatakan dan menetapkan bahwa pertemuan yang mengklaim Kongres Luar Biasa Partai Demokrat pada tanggal, 5 Maret 2021 bertempat di The Hill Hotel & Resort Sibolangit, Deli Serdang, Sumatera Utara berikut seluruh hasilnya adalah tidak sah dan batal demi hukum serta tidak mempunyai kekuatan hukum.6. Menyatakan bahwa Turut Tergugat dilarang menerima pendaftaran, memberikan verifikasi dan pengesahan terhadap pendaftaran atas perubahan AD/ART dan Kepengurusan Partai Demokrat dari Para Tergugat dan/atau dari pihak lain yang mengklaim sebagai hasil KLB yang diselenggarakan tanggal 5 Maret di The Hill Hotel & Resort Sibolangit, Deli Serdang, Sumatera Utara.7. Menyatakan dan menetapkan bahwa kepengurusan Partai Demokrat yang sah adalah kepengurusan yang ditetapkan melalui Surat Kementerian Hukum dan Hak Asasi Manusia (HAM) Republik Indonesia Nomor: M.MH-09.AH.11.01 Tahun 2020, Tentang Pengesahan Perubahan Anggaran Dasar dan Anggaran Rumah Tangga Partai Demokrat, tanggal 18 Mei 2020, junto Surat Kementerian Hukum dan Hak Asasi Manusia (HAM) Republik Indonesia Nomor: M.HH-15.AH.11.01 Tahun 2020, Tentang Pengesahan Perubahan Susunan Kepengurusan Dewan Pimpinan Pusat Partai Demokrat Masa Bakti 2020-2025, tertanggal 27 Juli 2020, dan telah diterbitkan dalam Lembaran Berita Negara Republik Indonesia Nomor: 15 tanggal 19 Februari 2021.""Tadi ada yang menarik Mas Zaky kemukakan, konstitusi partai tuh diinjak-injak. Kalau kemudian ini diakomodasi, difasilitasi, tindakan-tindakan seperti ini, ini bukan sekadar abal-abal, ini brutalitas, brutalitas demokratif terjadi di negara ini pada periode kepemimpinannya Pak Jokowi,"" ujar BW kepada wartawan saat mendaftarkan gugatan pada 12 Maret 2021.Gugatan AHY seakan menjadi jawaban atas gugatan terhadap dirinya di PN Jakpus. Sebelumnya Jhonny Allen Marbun juga menggugat AHY karena dipecat sebagai anggota PD. Jhonny yang kini menjadi anggota DPR itu ditunjuk menjadi Sekjen PD kubu KLB Deli Serdang.Ikut pula menggugat AHY yaitu Marzuki Ali, Tri Yulianto, Damrizal, Achmad Yahya, Yus Sudarso dan Syofwatillah Mohzib. Keempatnya tidak terima dipecat dari PD. Belakangan, Marzuki Ali diadapuk menjadi Ketua Dewan Pembina PD kubu KLB Deli Serdang.Termasuk juga mantan Ketua DPC Partai Demokrat Halmahera Utara, Yulius Dagilaha yang menggugat AHY ke PN Jakpus. Yulius tidak terima dengan pemecatan dirinya lantaran menghadiri Kongres Luar Biasa (KLB) di Deli Serdang, Sumatera Utara (Sumut).(dtk)",https://www.gelora.co/2021/03/ahy-gugat-marzuki-alie-dkk-ke-pn-jakpus.html
"Moeldoko Kabarnya Sowan ke Megawati, AA: Ini Mau Adu Domba SBY, Jokowi, dan Mega",POLITIK,"GELORA.CO - Kepala Staf Presiden (KSP), Moeldoko, dikabarkan tengah gencar melakukan lobi ke sejumlah pihak usai dirinya ditetapkan sebagai Ketua Umum Partai Demokrat versi KLB di Deli Serdang.Ia dikabarkan telah melakukan pertemuan dengan Ketua Umum Partai Demokrasi Indonesia Perjuangan (PDIP), Megawati Soekarnoputri.Kabar Moeldoko yang sowan ke Megawati ini mendapat banyak tanggapan, tak terkecuali dari politisi Partai Demokrat, Andi Arief.Dalam cuitan yang diunggah di akun Twitter miliknya @AndiArief_ID, ia menilai bahwa saat ini banyak pihak yang ingin mengadu domba SBY dengan Megawati.Tak hanya itu, menurutnya, tak sedikit pula pihak yang ingin mengadu domba antara Presiden RI Joko Widodo dengan Megawati.""Semua ngerti ini mau adu domba SBY dan Ibu Mega, mau adu domba Pak Jokowi dan Ibu Mega,"" ujar Andi.Padahal, katanya, Megawati adalah sosok yang dikenal memiliki sikap keras terhadap siapapun pihak yang ingin merebut atau mengkudeta suatu partai politik.""Padahal kita tahu Ibh Mega punya sikap keras bagi yang mengkudeta partai,"" tuturnya menambahkan.Berbeda dengan Moeldoko yang dikabarkan sowan ke Megawati, Agus Harimurti Yudhoyono (AHY) kabarnya juga telah menemui Presiden RI Joko Widodo atau Jokowi di Istana Bogor.Untuk diketahui, keduanya kini tengah berseteru lantaran perebutan kepemimpinan Partai Demokrat.Perseteruan ini bermula ketika Moeldoko bersama dengan sejumlah mantan kader Partai Demokrat, seperti Marzuki Alie, Darmizal, serta Jhoni Allen, mengadakan Kongres Luar Biasa (KLB) di Deli Serdang.KLB tersebut lantas menjadikan Moeldoko, yang masih aktif menjabat sebagai pembantu presiden, sebagai ketua umum partai tersebut.Merasa tak terima dengan hasil KLB ini, AHY mengklaim bahwa kongres yang diadakan di Deli Serdang pada 5 Maret 2021 itu ilegal dan tidak sah.Menurutnya, KLB tersebut telah melanggar aturan yang tertera dalam AD/ART Partai Demokrat Tahun 2020.“Setidaknya untuk bisa diselenggarakan KLB berdasarkan AD/ART Demokrat adalah disetujui, didukung, dihadiri 2/3 dari jumlah DPD, dan ½ dari jumlah DPC. Dan harus sepersetujuan dari Ketua Majelis Tinggi Partai. Ketiga pasal atau klausul tersebut tidak dipenuhi oleh para peserta KLB ilegal tersebut,” jelas AHY dalam konferensi pers yang ditayangkan di kanal Youtube Agus Yudhoyono.***",https://www.gelora.co/2021/03/moeldoko-kabarnya-sowan-ke-megawati-aa.html
